"dim_customer_sk","dim_product_sk","dim_supplier_sk","dim_category_sk","dim_employee_sk","dim_channel_sk","order_nk","source_system","source_order_id","order_date","shipped_date","quantity","unit_price","discount_pct","gross_amount","net_amount","dw_load_ts"
"-1","-1","-1","-1","-1","1","METABASE_16706","METABASE","16706",NULL,NULL,"4.0000","18.3475",NULL,"73.3900","78.5300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16705","METABASE","16705",NULL,NULL,"1.0000","77.9100",NULL,"77.9100","83.3600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16704","METABASE","16704",NULL,NULL,"4.0000","18.9925",NULL,"75.9700","81.2900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16703","METABASE","16703",NULL,NULL,"6.0000","3.9483",NULL,"23.6898","25.3500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16702","METABASE","16702",NULL,NULL,"2.0000","57.7150",NULL,"115.4300","123.5100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16701","METABASE","16701",NULL,NULL,"3.0000","17.8033",NULL,"53.4099","57.1500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16700","METABASE","16700",NULL,NULL,"2.0000","26.3600",NULL,"52.7200","56.4100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16699","METABASE","16699",NULL,NULL,"4.0000","11.6900",NULL,"46.7600","50.0300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16698","METABASE","16698",NULL,NULL,"1.0000","116.8700",NULL,"116.8700","125.0500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16697","METABASE","16697",NULL,NULL,"2.0000","69.9450",NULL,"139.8900","149.6800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16696","METABASE","16696",NULL,NULL,"5.0000","19.5400",NULL,"97.7000","104.5400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16695","METABASE","16695",NULL,NULL,"1.0000","117.2600",NULL,"117.2600","125.4700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16694","METABASE","16694",NULL,NULL,"2.0000","66.7600",NULL,"133.5200","142.8700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16693","METABASE","16693",NULL,NULL,"7.0000","17.6014",NULL,"123.2098","131.8300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16692","METABASE","16692",NULL,NULL,"1.0000","68.3200",NULL,"68.3200","73.1000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16691","METABASE","16691",NULL,NULL,"2.0000","44.6000",NULL,"89.2000","95.4400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16690","METABASE","16690",NULL,NULL,"1.0000","67.8300",NULL,"67.8300","72.5800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16689","METABASE","16689",NULL,NULL,"1.0000","110.4800",NULL,"110.4800","118.2100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16688","METABASE","16688",NULL,NULL,"2.0000","64.2900",NULL,"128.5800","137.5800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16687","METABASE","16687",NULL,NULL,"2.0000","29.7650",NULL,"59.5300","63.7000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16686","METABASE","16686",NULL,NULL,"2.0000","41.1900",NULL,"82.3800","88.1500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16685","METABASE","16685",NULL,NULL,"2.0000","71.9450",NULL,"143.8900","153.9600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16684","METABASE","16684",NULL,NULL,"19.0000","7.1663",NULL,"136.1597","145.6900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16683","METABASE","16683",NULL,NULL,"5.0000","9.4080","3.3200","47.0400","47.0100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16682","METABASE","16682",NULL,NULL,"1.0000","54.9000",NULL,"54.9000","58.7400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16681","METABASE","16681",NULL,NULL,"3.0000","8.4467",NULL,"25.3401","27.1100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16680","METABASE","16680",NULL,NULL,"2.0000","74.1150",NULL,"148.2300","158.6100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_16679","METABASE","16679",NULL,NULL,"2.0000","74.0850",NULL,"148.1700","158.5400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13719","METABASE","13719",NULL,NULL,"4.0000","21.1225",NULL,"84.4900","89.5600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13718","METABASE","13718",NULL,NULL,"5.0000","28.7780","6.6200","143.8900","145.9000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13717","METABASE","13717",NULL,NULL,"3.0000","32.5667","2.1200","97.7001","101.4400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13716","METABASE","13716",NULL,NULL,"1.0000","44.1900",NULL,"44.1900","46.8400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13715","METABASE","13715",NULL,NULL,"8.0000","17.4775",NULL,"139.8200","148.2100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13714","METABASE","13714",NULL,NULL,"8.0000","3.6900",NULL,"29.5200","31.2900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13713","METABASE","13713",NULL,NULL,"4.0000","11.4500",NULL,"45.8000","48.5500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13712","METABASE","13712",NULL,NULL,"1.0000","105.1200",NULL,"105.1200","111.4300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13711","METABASE","13711",NULL,NULL,"3.0000","49.3900","6.9000","148.1700","150.1600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13710","METABASE","13710",NULL,NULL,"5.0000","18.6560",NULL,"93.2800","98.8800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13709","METABASE","13709",NULL,NULL,"2.0000","34.1150","6.9000","68.2300","65.4200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_13708","METABASE","13708",NULL,NULL,"2.0000","26.8200",NULL,"53.6400","56.8600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_9293","METABASE","9293",NULL,NULL,"4.0000","5.5950",NULL,"22.3800","23.7200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_9292","METABASE","9292",NULL,NULL,"6.0000","22.2533",NULL,"133.5198","141.5300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_9291","METABASE","9291",NULL,NULL,"2.0000","38.1750",NULL,"76.3500","80.9300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_9290","METABASE","9290",NULL,NULL,"1.0000","65.9800",NULL,"65.9800","69.9400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_9289","METABASE","9289",NULL,NULL,"3.0000","9.7267",NULL,"29.1801","30.9300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_9288","METABASE","9288",NULL,NULL,"2.0000","35.0250",NULL,"70.0500","74.2500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_9287","METABASE","9287",NULL,NULL,"8.0000","14.3025",NULL,"114.4200","121.2900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_9286","METABASE","9286",NULL,NULL,"2.0000","42.0400",NULL,"84.0800","89.1200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_9285","METABASE","9285",NULL,NULL,"3.0000","27.8333",NULL,"83.4999","88.5100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1915","METABASE","1915",NULL,NULL,"6.0000","16.2833",NULL,"97.6998","103.8100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1914","METABASE","1914",NULL,NULL,"2.0000","25.0450",NULL,"50.0900","53.2200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1913","METABASE","1913",NULL,NULL,"5.0000","6.8180",NULL,"34.0900","36.2200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1912","METABASE","1912",NULL,NULL,"8.0000","15.9850",NULL,"127.8800","135.8700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1911","METABASE","1911",NULL,NULL,"3.0000","16.6967",NULL,"50.0901","53.2200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1910","METABASE","1910",NULL,NULL,"2.0000","38.3900",NULL,"76.7800","81.5800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1909","METABASE","1909",NULL,NULL,"1.0000","84.1400",NULL,"84.1400","89.4000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1908","METABASE","1908",NULL,NULL,"6.0000","6.8733",NULL,"41.2398","43.8200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1907","METABASE","1907",NULL,NULL,"1.0000","35.5300",NULL,"35.5300","37.7500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1906","METABASE","1906",NULL,NULL,"9.0000","6.1011",NULL,"54.9099","58.3400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1905","METABASE","1905",NULL,NULL,"1.0000","77.9100",NULL,"77.9100","82.7800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1904","METABASE","1904",NULL,NULL,"5.0000","12.2400",NULL,"61.2000","65.0200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1903","METABASE","1903",NULL,NULL,"4.0000","31.5500",NULL,"126.2000","134.0900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1902","METABASE","1902",NULL,NULL,"4.0000","22.3000",NULL,"89.2000","94.7800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1901","METABASE","1901",NULL,NULL,"5.0000","14.3080",NULL,"71.5400","76.0100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1900","METABASE","1900",NULL,NULL,"4.0000","31.2225",NULL,"124.8900","132.7000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1899","METABASE","1899",NULL,NULL,"1.0000","70.1500","8.1900","70.1500","66.3400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1898","METABASE","1898",NULL,NULL,"3.0000","28.5667",NULL,"85.7001","91.0600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1897","METABASE","1897",NULL,NULL,"1.0000","116.1000",NULL,"116.1000","123.3600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1896","METABASE","1896",NULL,NULL,"3.0000","47.4000",NULL,"142.2000","151.0900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_1895","METABASE","1895",NULL,NULL,"6.0000","6.7667",NULL,"40.6002","43.1400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_3715","METABASE","3715",NULL,NULL,"2.0000","49.4900",NULL,"98.9800","103.9300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_3714","METABASE","3714",NULL,NULL,"4.0000","5.5950",NULL,"22.3800","23.5000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_3713","METABASE","3713",NULL,NULL,"1.0000","105.6500",NULL,"105.6500","110.9300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_3712","METABASE","3712",NULL,NULL,"1.0000","65.0900",NULL,"65.0900","68.3400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_3711","METABASE","3711",NULL,NULL,"1.0000","71.5400",NULL,"71.5400","75.1200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_11920","METABASE","11920",NULL,NULL,"6.0000","19.2383",NULL,"115.4298","120.0500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_11919","METABASE","11919",NULL,NULL,"4.0000","11.9350","3.6500","47.7400","46.0100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_11918","METABASE","11918",NULL,NULL,"1.0000","122.3700",NULL,"122.3700","127.2600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_11917","METABASE","11917",NULL,NULL,"3.0000","12.6667",NULL,"38.0001","39.5200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_11916","METABASE","11916",NULL,NULL,"2.0000","42.2450",NULL,"84.4900","87.8700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_11915","METABASE","11915",NULL,NULL,"5.0000","10.9160",NULL,"54.5800","56.7600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_11914","METABASE","11914",NULL,NULL,"4.0000","27.7325",NULL,"110.9300","115.3700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_11913","METABASE","11913",NULL,NULL,"3.0000","18.1933","3.6500","54.5799","53.1200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10164","METABASE","10164",NULL,NULL,"1.0000","53.0800",NULL,"53.0800","56.2600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10163","METABASE","10163",NULL,NULL,"2.0000","54.8900",NULL,"109.7800","116.3700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10162","METABASE","10162",NULL,NULL,"3.0000","32.9467",NULL,"98.8401","104.7700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10161","METABASE","10161",NULL,NULL,"5.0000","25.7160",NULL,"128.5800","136.3000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10160","METABASE","10160",NULL,NULL,"5.0000","16.3760","8.2900","81.8800","78.4900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10159","METABASE","10159",NULL,NULL,"3.0000","15.2667",NULL,"45.8001","48.5500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10158","METABASE","10158",NULL,NULL,"6.0000","11.3050",NULL,"67.8300","71.9000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_443","METABASE","443",NULL,NULL,"3.0000","18.5100",NULL,"55.5300","58.8600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_442","METABASE","442",NULL,NULL,"1.0000","38.3000",NULL,"38.3000","40.6000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_441","METABASE","441",NULL,NULL,"1.0000","63.8200",NULL,"63.8200","67.6500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_440","METABASE","440",NULL,NULL,"1.0000","139.8900",NULL,"139.8900","148.2800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_439","METABASE","439",NULL,NULL,"1.0000","112.4200",NULL,"112.4200","119.1700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_438","METABASE","438",NULL,NULL,"2.0000","64.2900",NULL,"128.5800","136.3000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_437","METABASE","437",NULL,NULL,"7.0000","10.9686",NULL,"76.7802","81.3900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_436","METABASE","436",NULL,NULL,"4.0000","10.3100",NULL,"41.2400","43.7100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_435","METABASE","435",NULL,NULL,"5.0000","13.3600",NULL,"66.8000","70.8100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_434","METABASE","434",NULL,NULL,"2.0000","27.8350",NULL,"55.6700","59.0100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_433","METABASE","433",NULL,NULL,"1.0000","79.3700",NULL,"79.3700","84.1300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_432","METABASE","432",NULL,NULL,"4.0000","15.5225",NULL,"62.0900","65.8200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_431","METABASE","431",NULL,NULL,"4.0000","18.2025",NULL,"72.8100","77.1800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_430","METABASE","430",NULL,NULL,"2.0000","11.8450",NULL,"23.6900","25.1100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12811","METABASE","12811",NULL,NULL,"2.0000","47.9650",NULL,"95.9300","102.1700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12810","METABASE","12810",NULL,NULL,"2.0000","27.4550","4.2500","54.9100","54.2300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12809","METABASE","12809",NULL,NULL,"8.0000","6.3913",NULL,"51.1304","54.4500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12808","METABASE","12808",NULL,NULL,"7.0000","10.5643","8.7500","73.9501","70.0100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12807","METABASE","12807",NULL,NULL,"9.0000","4.2911",NULL,"38.6199","41.1300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12806","METABASE","12806",NULL,NULL,"2.0000","45.8050","8.7500","91.6100","88.8100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12805","METABASE","12805",NULL,NULL,"2.0000","34.5750",NULL,"69.1500","73.6500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12804","METABASE","12804",NULL,NULL,"2.0000","14.1650",NULL,"28.3300","30.1700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12803","METABASE","12803",NULL,NULL,"4.0000","8.3025",NULL,"33.2100","35.3700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12802","METABASE","12802",NULL,NULL,"4.0000","34.9550",NULL,"139.8200","148.9100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_12801","METABASE","12801",NULL,NULL,"8.0000","9.7713",NULL,"78.1704","83.2500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18178","METABASE","18178",NULL,NULL,"2.0000","42.0150",NULL,"84.0300","88.0200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18177","METABASE","18177",NULL,NULL,"2.0000","58.6650",NULL,"117.3300","122.9000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18176","METABASE","18176",NULL,NULL,"6.0000","12.1983",NULL,"73.1898","76.6700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18175","METABASE","18175",NULL,NULL,"3.0000","18.3400",NULL,"55.0200","57.6300","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18174","METABASE","18174",NULL,NULL,"8.0000","5.5350",NULL,"44.2800","46.3800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18173","METABASE","18173",NULL,NULL,"3.0000","22.2167",NULL,"66.6501","69.8200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18172","METABASE","18172",NULL,NULL,"1.0000","142.2000",NULL,"142.2000","148.9500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18171","METABASE","18171",NULL,NULL,"6.0000","11.3533",NULL,"68.1198","71.3600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18170","METABASE","18170",NULL,NULL,"2.0000","27.7650",NULL,"55.5300","58.1700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18169","METABASE","18169",NULL,NULL,"4.0000","14.8825",NULL,"59.5300","62.3600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18168","METABASE","18168",NULL,NULL,"7.0000","5.4714",NULL,"38.2998","40.1200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18167","METABASE","18167",NULL,NULL,"3.0000","12.5500",NULL,"37.6500","39.4400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18166","METABASE","18166",NULL,NULL,"6.0000","8.9017",NULL,"53.4102","55.9500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18165","METABASE","18165",NULL,NULL,"2.0000","63.7600",NULL,"127.5200","133.5800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18164","METABASE","18164",NULL,NULL,"1.0000","68.3200",NULL,"68.3200","71.5700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18163","METABASE","18163",NULL,NULL,"2.0000","14.7600",NULL,"29.5200","30.9200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18162","METABASE","18162",NULL,NULL,"3.0000","25.1367",NULL,"75.4101","78.9900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18161","METABASE","18161",NULL,NULL,"6.0000","20.5200",NULL,"123.1200","128.9700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18160","METABASE","18160",NULL,NULL,"5.0000","22.1980",NULL,"110.9900","116.2600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18159","METABASE","18159",NULL,NULL,"6.0000","8.9400","9.4400","53.6400","46.7600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_18158","METABASE","18158",NULL,NULL,"7.0000","7.8443",NULL,"54.9101","57.5200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_14002","METABASE","14002",NULL,NULL,"6.0000","19.0967",NULL,"114.5802","122.4600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_14001","METABASE","14001",NULL,NULL,"2.0000","74.0850",NULL,"148.1700","158.3600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_14000","METABASE","14000",NULL,NULL,"2.0000","24.9100",NULL,"49.8200","53.2500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_14004","METABASE","14004",NULL,NULL,"2.0000","52.4100","6.3600","104.8200","105.6700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_14003","METABASE","14003",NULL,NULL,"7.0000","9.1171",NULL,"63.8197","68.2100","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_8745","METABASE","8745",NULL,NULL,"1.0000","81.8800",NULL,"81.8800","81.8800","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_8744","METABASE","8744",NULL,NULL,"1.0000","68.3200",NULL,"68.3200","68.3200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_8743","METABASE","8743",NULL,NULL,"5.0000","19.9700",NULL,"99.8500","99.8500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_8742","METABASE","8742",NULL,NULL,"5.0000","15.6300",NULL,"78.1500","78.1500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_8741","METABASE","8741",NULL,NULL,"6.0000","7.0817",NULL,"42.4902","42.4900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_8740","METABASE","8740",NULL,NULL,"2.0000","62.0600",NULL,"124.1200","124.1200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_8747","METABASE","8747",NULL,NULL,"9.0000","15.5433",NULL,"139.8897","139.8900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_8746","METABASE","8746",NULL,NULL,"9.0000","7.4222",NULL,"66.7998","66.8000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10194","METABASE","10194",NULL,NULL,"3.0000","10.8667",NULL,"32.6001","32.6000","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10193","METABASE","10193",NULL,NULL,"3.0000","24.4633",NULL,"73.3899","73.3900","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10192","METABASE","10192",NULL,NULL,"2.0000","33.6700",NULL,"67.3400","67.3400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10191","METABASE","10191",NULL,NULL,"2.0000","32.4800",NULL,"64.9600","64.9600","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10190","METABASE","10190",NULL,NULL,"4.0000","11.3550",NULL,"45.4200","45.4200","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10189","METABASE","10189",NULL,NULL,"7.0000","3.3629",NULL,"23.5403","23.5400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10188","METABASE","10188",NULL,NULL,"1.0000","116.8700",NULL,"116.8700","116.8700","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_10187","METABASE","10187",NULL,NULL,"1.0000","30.5400",NULL,"30.5400","30.5400","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_4113","METABASE","4113",NULL,NULL,"8.0000","8.7563",NULL,"70.0504","73.5500","2025-11-22 21:21:50.513059-03"
"-1","-1","-1","-1","-1","1","METABASE_4112","METABASE","4112",NULL,NULL,"3.0000","40.8067",NULL,"122.4201","128.5400","2025-11-22 21:21:50.513059-03"
